Review,Classification,Accuracy,Precision,Recall,F1-Score
  And a review after using it for   years When I started using it  the earphones were heavy for my ears  It used to fall off my ears  Sound quality is superb  Few months ago the left one stopped working and now the right one is also not working so I guess   years were a good life span for the earphones ,Genuine,0.7224495715498932,0.8424794355273844,0.835825877279065,0.7757822755929722
  Quality is quite good   Company has majorly focused on the earpiece so you can get little disappointed with the package    But it cope up with polished metal finish and the flat wire which makes it more safer than others  It comes with   extra pairs of earbuds sizing S M   L woth colour variation of pure black ones and grey amd orange ones and also a clip to hold wire with your shirt    And that is really impressive  Talking about the sound its almost like the SONY MDRs but om half the price of them   the   mm base drive really provides a vibrational bass with ear soothing trebel balance The earpiece is also comfortable and gets stuck to the ear and the noise cancellation also works well with that   The button placed well with the mic works great with camera  calls  play pause  and changing tracks The clarity of mic is good and is placed near the mouth I rated it   bcoz it weighs little more than expected   but if you have used sony mdr then its a sure go  ,Genuine,0.7633805907301839,0.7849616029780153,0.8028353249521445,0.8404803422515286
  I like the quality of sounds  bass and everything related to music is good  But metal design because some pain in your ears after some time  I used this headset for   months now it gives pain to inside my ears because of improper weight balance in metal head part  If you use more than   hours a day means it is not suitable for you  It is not suitable for Work from home people and gamers  It is a genuine review  If you are a continuous headset user means just consider this point before you buying it  Otherwise go for this worthy product ,Genuine,0.7045988387366539,0.7925264895235347,0.7736748954290333,0.8181679036676485
  I am writing this review after   years of usage  never ever has any headphones lasted for   months  But these form boAt have not only lasted  there has not been any deterioration in sound and mic quality The flat cables ensure no tangling and the steel outer body has ensured this has taken all the beating and getting stamped occasionally At a frugal budget of      I can say nothing comes close to providing your money s worth ,Genuine,0.7465218009282851,0.7024541951945397,0.815996727442232,0.7154420100120873
  I had purchased these as they had very good reviews and needed these mostly for call and the isolation mic feature was the one that made me purchase these  Sadly after trying them on the metal earbuds seem to be a little heavy and because a little pain in the ears if use them for long hours and since the primary purpose was for conference calls have decided to return them ,Fake,0.7171564958123414,0.7720068504991616,0.772949914362608,0.7339803716507908
  Better than many of the Earphones out there Reviewing after     years of usage  well I am not much but quite a bit rough user and the other local Earphones do not last more than   month on my hands and     years for this one was great though it died now Talking about audio  bass is good   Not sure about now after realme buds   had been launched Mic will stop working after very few months  this happened with   of my basshead      you will hear distortion if weared while riding bicycle  i know that is bad  but just to give the idea  or walking on windy days with low volume  On high volume  distortion gets hidden still happens At last  I Was really happy with     years of experience  Since the problem mentioned above made no issues to me But since those things happen  I mentioned Sound quality was great  still if you have boosted the bass from equilizer  and are listening on high volume  the mids will be muted ,Genuine,0.7968443847870097,0.7495127361923141,0.7895261531857367,0.8288446881462197
  To all the prospective buyers  please note this boat headset is a treat to your ears if you are looking for good sound with a great bass  Since I am not a tech geek so cannot give you comparison with other brands and I found this is good enough for my requirement under the limited budget  under     bucks   The cable is truly tangle free  However  the one thing that I did not like about this headset is the absence of volume adjustment button or option  This is quite a basic feature yet very important for an old school person like me  I just do not want to depend on my mobile phone for volume up down thing  Because of that shortcoming I returned the item  I have shared my feedback with the company  I hope they will do something in this concern  Secondly  the play and pause button was not working on my headset  That was another shortcoming in my piece of item  Overall  this is a good headset for those who do not want to spend more than     bucks and still want good sound  good bass  sound clarity and do not mind the non availability of volume button ,Genuine,0.7922321483759074,0.757347030759449,0.7486211482646757,0.8261291989277885
  The headphones are great considering its price  The earbuds are also comfortable  and with the extra earbuds it can ve adusted according to one  comfort  The sound is also good  and hearond audio stories and songs are also a relaxing experience  I have fallen in love with these  And also used them during online calsses  However  there is slightest problem regarding the noise cancellation  though  the manufacturer did not told aboutbit  as it does not come in build  Yet  it does it is job  And the wire being tangle free is great for storage So  overall I woild recommend everyone to at least try it once  And I assure you will not be disappointed considering the price ,Genuine,0.8392307016178707,0.8336464658271928,0.785513437029801,0.7896512922333363
  Earphones received in damaged condition  One side not working  Box was torn and tampered  Few items missing from box  I do not know who is at fault  Probably it is a duplicate item  There is no option for return and refund  You have to take replacement from same seller  even though your experience is not good can not comment about sound quality  etc  because the earphones NOT working ,Genuine,0.7456011369997627,0.7501340760538177,0.8263893739379071,0.8403006587063112
  This product is right on spot for value for money  Design is much better  sound very clear and bass quality good  Got extra ear buds along with it   The cable is tangle free and mike is conveniently placed just where it should be  near mouth  These seems to be only decent earphones with straight earbud design ,Fake,0.776886496061896,0.7348441839042377,0.7348656799656925,0.7610724747302418
  It falls out of ear and is highly uncomfortable   sound quality is okay but is a bit fuzzy   it is all hyped up   i was using Samsung EHS   before which i had bought for    rs and i must say that is the best earphone at this price range and is damn comfortable even we can sleep with Samsung ehs   without feeling anything and also it provides good noise isolation unlike boat   this boat     is turned out to be one of my worst choice ever and that too cuz i bought on one of my friends say  ,Genuine,0.7538899690095472,0.7819510798320538,0.7107999468376,0.7862669024122768
  I will be honest with my review I purchased these earphones two weeks back  While i was looking for some genuine reviews i found some people were complaining about the earphones falling from their ears  Well for me there has been no such problem as i replaced the mid size buds with the smaller ones One problem i felt with these earphones are that they are a bit heavy  The metal finish is very good looking to your eyes but it foes because some problem if worn for a long duration  I had to take out the earphones time to time because i felt they kind of because a little strain on your ears But this is only if you use it for a long duration in one go  like     hours   The sound quality is excellent  These earphones are so loud  I did not even need to raise the volume more than         The bass is excellent  Being a bass lover i have no problems with these earphones  The wire is flat wire which is tangle free and the    mm jack is L shaped which makes it a lot convinient to use  I have only used these earphones for two weeks so i cannot say much about it is durability and all but I will update after using it for   months or so Conclusion  I am very happy with this purchase it completely fulfills my requirements  If you do not need to keep them in your ears for a long duration like     hours you can go with these  I like watching shows and listening to music using these earphones ,Genuine,0.7269366356105141,0.8421847084488484,0.7980042705433154,0.7417001288945451
  The product produces good bass and enough treble  along with fairly clear sound  There is not much noice and it is loud enough  I have been using JBL     SI and I found Boat stands higher in terms of loudness and bass  but lags in treble and overall sound clarity  The item looks great as well  But I decided to return after it was used for few days  as it comes out of ear quite often  owing to the heavy earpiece and cables  Moreover  earpiece is metallic and lengthy   so wearing inside bike helmet or while lying down on one side is painful ,Genuine,0.7158487636231198,0.7672208563572858,0.7606453400487498,0.7287136529375601
  Pros Sound quality  real surround soundNoise cancellationBuds get properly plugged inGood build qualityCons Does not have the remote on the mic to control volume or receive hang up calls  This is mentioned in the product description too  so if anyone purchases this should rethink if they want this kind of facility  You can ignore this if you are not going to use it during driving If I compare with Samsung  then Build quality is better as its not rubber which tears off either near the earphones or mic  sound quality is equally better in this  You can clearly fill the bass and treble ,Genuine,0.8487619317117665,0.7817435097603411,0.7985913957326338,0.8444260816574669
  Great Product   Great sound  noise cancellation and amazing durability I left it in my gym shorts and washed them  found it later in the washing machine all washed up in soapy water in a tangled mess If that is not a durability test then nothing is  and well the device passed with flying colours   No sound Quality or capability loss  Mic is good Tangle free cord works as advertised  wink   No residue found  all in all exactly the way I bought itI do not recommend washing it   maybe i got lucky  But i still am happy that this    rs headphones outperform my older Sineheisers in every way ,Genuine,0.734489685176892,0.717756940681165,0.7889007839500901,0.7476284750786358
  I have been using it since three years  But each product works for only upto one year  Then it stops working on one side mostly followed by both sides after few months  But then I again buy the same product and use it as I am happy with it is efficiency  I do not get headache or ear pain while using this product unless used for very long hours  it is with   year guarantee  And different sizes of ear buds are also available  When compared with the other Earphones of even Boat and other companies  this is the best and preferred one ,Genuine,0.829002172665675,0.7110499945813582,0.8214895262702172,0.7681169507910075
  First of all  I would like to clear I use a hell lot of earphones and headphones  I purchased this product to check if it justifies its so called FEATURES or not I have been using these earphones for   MONTHS now BUILD QUALITY I will not say the BUILD QUALITY is Amazingly good  but yeah it is not bad at all  in two months i have not felt that these will get broken or something like that BASS QUALITY Now coming to that OVER ADVERTISED BASS QUALITY it is not that great at all  I am a bass lover  these provide a good amount of bass for the price point but not one of the best in the market  It can make you have a terrific headache SOUND QUALITY Now the SOUND QUALITY  it is surprisingly good and not bad at all  for the price they are the best sounding earphones available but their HIGHS   LOWS are terrible  You will not hear these clearly  but MIDS are good for the price LOOK AND COMFORT  Now coming to LOOK and COMFORT  despite of the METAL DESIGN these do not look premium at all  They look like some cheap earphones of the local market and they are not comfortable at all in the ear  The given ear buds and ear hooks lasts for a short time  the ear hooks do not help the pair to stick to the ear at all CONCLUSION  These earphones are not the best in the market but surely ONE OF THE BEST available for the price point  I hope you like the review ,Genuine,0.7031162982514654,0.8118908943971445,0.7956705011719073,0.7250109377899832
  Good product overall    stars because of boat s terrible customer service  they would not pick it up from my home  even though their nearest centre is more than   km away from my place  Anyway  onto the product itself Boat Bassheads     in Ear Wired Earphones  have a great build and good sound quality  The earphones themselves are quite sturdy  as over the span of past   months  I have dropped them on the floor like    times by accident  Even after that  it is working without any problem  Sound quality is so so for its price  if you want to go for only good sound quality  these probably will not be your best choice as the bass is not as much as they advertise You might want to be careful with the earphone jack  as it got loose after a while for me  and the mic stopped working for a bit because of that  but it works just fine now Good for the price  I recommend ,Genuine,0.7004337419134198,0.8380117084836082,0.7344822919442255,0.7208840241330164
  The products break down every few months and either the sound in one ear goes off  mic stops working or some other glitch   This is the  th or  th pair I have bought in last     years I am planning to investing in a better quality earphone even though it might be more expensive   This is not a value for money ,Genuine,0.7547907509383867,0.8181125205628278,0.8055278740237296,0.7339235867380113
  Good purchase I purchased both this along with audio technica ATH CLR   bl Liked the sound quality in both but build quality is superior than audio technica ATH as well the price Verdict  preferable for every class go for it you can not buy a better product below     bugs   go for audio technica ATH CLR     if you can safe guard with care not recommend for rough handling     more delicate product     it is my second purchase in a year clarity in sound CLR     keep a notch High than boAt    ,Genuine,0.7506935704864269,0.7998672912958514,0.7793863538273041,0.7172324231517594
  Design is not very good  it is straight into the ears and is bigger than most of the earphones  it is a pain in the ear after using more than an hour Connectivity with my redmi note   pro is not very good      of the time it gets disconnected  And Google ok keeps on poping up without pressing the mic button It is not good for calling at all I do not recommend it for music as Google ok pops up on its own  I thought it is a problem with my earphone so I replaced it but the problem is still there   Maybe it is with only my device  If you have a REDMI   PRO  please do not buy this,Genuine,0.8327437140661329,0.7655460866077597,0.7781125241508291,0.8463918908015612
  Earphone is good in bass quality   it will work nice with your mobile But if you try to use it with laptop or desktop the sound is not that great Also if you are using the earphones for long time  your will get some pain in the ears And if you are talking using internet audio such as through whatsapp or other  the mic does not work properly  as the other person who is hearing out have some problem in hearing ,Genuine,0.7469208929056542,0.8287283623250112,0.8316210307730036,0.8306129260703272
  Really worst product service  I ever got from Boat customer care services  it has been more that    days my product got picked up for repair but no updates after it and even it is customer care number is busy everytime  you can not call themAs My right side earphone has not working now  really disappointed to have this company product I would recommend not to buy any boat product because it has worst after sales service,Genuine,0.7894044000234173,0.7090508684861572,0.7077912416459415,0.7187689816474151
  The manufacturer s packet was teared   appeared to be used  But the product inside was intact  seems to me that retailer put the warranty card or something inside the box  later After a week  the left side  mic side  wire of earphone begins to disturb and breaks the sound very frequently   it is getting frustrating many times do not know how to return or repair the product  earphones   Through service centre because i do not know the centres of boat The product is not  what i expected with Boat brand ,Genuine,0.8167457001831449,0.7678587681178674,0.7944131255260161,0.7513984612141311
  Tanglefree wiring  Bass is tremendous specially when I have Dolby stereo in my Lenovo k  note but not effective in off position of this software  Only one day old  Warranty registration is available online  Done on the website  Invoice copy is required for registration so keep it safely till registration  I downloaded one song with  D which was useless to listen on this product as compared with original earphone of my phone ,Fake,0.8402174015718744,0.7846311572433687,0.8158435582615567,0.7671225015571437
  Originally order it from flipkart for   day delivery  but got defrctive product as usual  y do i even givr thm a chance   Returned  ordered from amazon  working perfectly n delivered in mint condition as usual from amazon   Sound quality is not that great i would say its a bit better than average tho  i was using sennheiser cx    before n also jbl cs    It is the least comfortable of all  but there a lot of accesaries so you can get the earbud of ur choice size n colour too never seen before  Apart from that the non tangle tag is nt      deserved i would say as without the tag attached  sennheiser headphones never tangle to my surprise  But the flat wires does reduce the amount of tangledness you would expect Bass is great if you dig that  treble is sub par Overall nice product but if you do not need mic n are willing to pay few hunders more i would suggest sennheiser for its superior sound quality comfortability n durability   its been a few days with this so i can not say much about durability  but flat wires tend to usually survive longer than normal wired headphones in my experience ,Genuine,0.7181055195729209,0.789110038747314,0.8126021460783783,0.7814811244566559
  I used to be a regular customer  have bought it at least   unit till nowBought a new one  it is actually Electrocuting my ears  voice is also having strange sparking noise It is just like cheap Chinese garbage you can buy from the street which gives you a shock What a pity,Genuine,0.7119478186467776,0.753048247235338,0.7854972844315716,0.7538662572457115
  I have been using Apple wired earphones and have also used Samsung s basic earphones  both of them were better in comfort and sound quality than this one When I ordered the earphone for the first time I received a faulty earphone with a microphone that had a distorting effect on my voice Ordered another one  still facing the same issue  My phone has no issues since I used my friend s boat     bass heads on my phone and it works fine  The Earbuds keep popping out of the ears  Ears start hurting even after    minutes of usage  Sound quality not great  Not comfortable  Only the design and the build quality is good ,Genuine,0.7492776854006761,0.7831601330544966,0.7582319023695566,0.7649538164174785
  Sound and durability are good  The wire is tangle free  The big and pretty major drawback is that the ear pieces  metallic portion  into which the in ear piece is fixed  is heavy and thus the ear phones constantly slip out of the ears  They are also heavy in the ear and given an uncomfortable feeling  While increasing the durability may have been the reason for making these heavy  metallic ear pieces  comfort is also a very important factor to keep in mind ,Genuine,0.7719070500427926,0.7699029346441965,0.7111537955738425,0.7813129456052643
  In just   year I bought   bassheads     because i like them a lot  but when i bought the recent pair i noticed a dip in sound quality compared to previous models  and also is not it abnormal that in just   years i bought   pairs of the same earphones  the previous pairs lasted me about an year but this one stopped working within   months    The build quality might look good but they are very fragile from inside  And talking about the sound quality  yes they have changed the sound quality  now the bass lacks softness to it  it is very sharp  it is not what you call smooth bass  it hits you hard which is kind of unbearable when you are listening at high volumes and due to this bass the sound quality suffers  The vocals sound a little muffled and they lack treble  if you want your earphones to just have a ton of bass then go for them otherwise sensible buyers will stay away from them  now I am going to buy CX     ,Genuine,0.8324314117422571,0.7255663570040654,0.8009582749103844,0.7484758919551739
  I bought two of these headphones over a period of time The one ear stopped functioning just after the warranty period   So I had to throw it away The mic stopped functioning in the second one during the warranty period   I lodged a service request and in about     weeks they did send a replacement But the fact remains that both the purchases failed in   months to slightly over a year Highly NOT recommended ,Genuine,0.707749888367814,0.7789925300315192,0.7222245104888193,0.7437138071605447
  Stop looking at those expensive companies that promise good products at affordable price but give you waste in return  Get a boAt and ride it to Nirvana  Pearl Jam and all your favorite bands and musicians  The flat wire makes sure you do not fight a tangled mess like your girlfriend does every morning with her hair and a comb  It also generously longer that most headphones  The bass is good and it has some ear holder thing to keep the earpiece in place while you jog  skip or fly   ,Genuine,0.8430575516712822,0.7205539626805214,0.7025571325300745,0.84082841494533
  Nice headphone  Build quality is good  Sound and bass is great in this price point  Only this model has a issue with fit in the ear  Its always feels like slipping off from the ears  May a due to metal build of the buds and its a bit heavy weight  Provided ear hook is not enough to solve this problem  Other wise a good product  And also durable enough for rough use ,Fake,0.8048887728905357,0.706603635585674,0.8151756820081782,0.8080412546254236
  I am very happy with sound quality but Boats Engg  team has made a basic mistake  while designing  Due to metal casing on head of earphones it become too heavy and keep on dropping  I think Boat has also realised the problem with product and to overcome the issue they have provided rubber hooks  But the earphones are not designed to put hooks  From design point of view I give them   rating ,Genuine,0.7798571211002019,0.7044577436771581,0.7076148587996999,0.7695947372323102
  Love these earphones  The bass quality is just amazing  Sound quality is so good   not disturbance  There is no noise cancellationUsing since     years  there is no problem till now in these earphones,Fake,0.7075452661634376,0.7236107762442823,0.8215217740230372,0.8123943718013005
  Writing the review after a month of usage  My first opinion is not to buy these headphone whatever bass they are going to offer is usesless as the headphones do not fit in your ear properly Why  because of the heavy weight of the buds as you can see these buds are made of metal the are on the heavier side this does not properly fit in our ears What is the use of extra bass when it does not fit in your ears Moreover using these headphone for    minutes gives you ear pain  Know why  because of the heavy weight  This earphones are useless untill they reduce theweight of the pistons ,Genuine,0.7590575231532279,0.8474209148374964,0.7428487926763985,0.8180063289360433
    Lighting fast delivery from Amazon   Immersive sound  Bass is good  Noise cancellation makes you feel the sound properly   You need to choose the proper silicon earbud for better noise cancellation   The mic  multi function button gives a premium feel to handle   Over all worth the money with same day delivery    hrs timeline  ,Genuine,0.7544059410857908,0.7381534761685563,0.8225727134111498,0.7231773874118068
  I purchased this earphone after researching many other earphones  I am amazed  this earphone gives beautiful bass driven clear sound and music  Fits the price tag with the quality of sound it gives  I purchased from   Appario Retail Private Ltd   Go for it if you want  cheap and best  earphones with a good Bass system ,Fake,0.8349702803257345,0.7553262137043876,0.7769295711212221,0.8144535719152399
  IF YOU ARE LOOKING FOR A EARPHONE WITH GREAT BASS AND HIGH VOLUME AND YOUR BUDGET IS UPTO      I CAN EASILY SAY THIS IS THE BEST EARPHONE IN THE MARKET PROS    BASS         SOUND QUALITY        QUALITY         COMFORT     CONS    SO TIME YOU FELL BASS IS TOO MUCHIF YOU do not HAVE A BUDGET ISSUE GO FOR THE SENNISHER CX     IT HAVE BETTER SOUND QUALITYBUT IF YOUR BUDGET IS UPTO      THIS IS THE BEST YOU CAN GET,Fake,0.7768517167029401,0.7061593185779426,0.7450513919048659,0.8334223136000658
  Used several Boat products in the past and this was also bought with that same confidence  However  this one disappointed me very badly My experience with this order Pros  Fast and perfect packaging in delivery of this earphone  Built of the speakers is good and specifically  the cross marks make it easy to hold and handle  The flat wires look firm and strong  The mic is responsive and catches the voice OK though not amazing Cons  The biggest problem with this product is that the earphones do not fit in the ear  Initially  I felt it could be me  and so we tested on my teenaged son and daughter and also my wife tested it  Everyone faced the same problem  If we try to push it hard to get firmly stuck in the ear  we lose getting the volume  Because of these cons  the bass and other quality aspects are very difficult to even notice  This feature is making this earphone the most unwanted one at home ,Genuine,0.7923301210057414,0.8078798228222115,0.7129977308172907,0.8298887888073088
  These headphone are sturdy  and build quality is superior Sound is quite amazing for the price  I grabbed these for     rupees  I got   pairs of black and   pairs of red plugs  small  medium  large sized  The one in all button is easy to use I am very happy with the tangle free wire design The biggest down side is that the ears plugs are heavy and keep falling off    even when I am not moving walking  You have to use ear plugs support  you get   pair of these in the package  to avoid this problem     boAt team  you need to do something about the weighty earphones    there is no other problem with the product ,Genuine,0.7098826919467182,0.8386401936850574,0.8458351975321277,0.80621358076249
  Really Good Earphones in that price rangeSOUND        STEREO      BASS      NOISE CANCELLATION      OVERALL        Bass lovers would love itMultiple earbuds availableMy Recommendation   Go For itPurchased Baseus H   earphones in the same price range before this   it stopped working after couple of months,Genuine,0.8272189000681721,0.7005747564543887,0.7704866782370958,0.825083012642399
  I ordered two nos sets  Really liked the ear phones  Bass is quite good with adequate midrange  Noise cancellation is also very good Quality of material is standard with tangle free flat cables    Earlier I used Falatek brand   this set is similar to that  Simply Value for money Initial impression  value for money with good sound quality  Amazon service is also as expected  Just grab one  you will not regret Strongly Recommended ,Genuine,0.7514901282629204,0.8092723270751252,0.7982504285424005,0.7325749910589915
  I have been using BOat for past   years  I have bought   headset  though the ones i broke are defintely because of my abuse But the one i bought   months ago  had a very bad mic issue about   months ago  I claimed warranty by visiting the website Waited   weeks no replay  I again redid the entire process  a person picked up my product after   days and got a new mic after   weeks Overall I am satisfied with the new headphones If you wear it for longer hours ears do tend to hurt  Five stars for keeping up the warranty promise and not cheating customers ,Genuine,0.8370060929121191,0.7446415909294956,0.811761083987117,0.8037622429662762
  it is a very good product I got it at     see for price up and down befor buy if you have Tight budget Packaging is good  Inner main products packaging could be more durable Sound quality      Bass is really extraa as it mentioned Vocals also good    Design    Colour  Total   colour all are very good    Specially black colour which is not actually pure black it is shining military greenish  shaded Earbuds are soft    More than enough extra pair of budsMic is good     Cable length      MTRFlat cable  really good tangle free wire    Over all very good under    rs Thanks,Genuine,0.7117497348997797,0.7286176426184303,0.7143644050544546,0.7570868444795724
  The ear drums are very heavy as it is metal on top of that the wire is long which adds to the weight further more  This results in uncomfortable listening and the earphones comes out quickly   can not walk or run with this  The sound quality is good  Almost no difference between this and the other cheaper boat earphones  Bass is fine ,Fake,0.8135696915787213,0.8213166750237477,0.7375852873746174,0.7042921010820347
  I have been using this product for last   days may be  initially it was so good now sometimes I feel the sound is little noisy and I do not find clarity even when I listen meditation music  But that is not issue so much and its not noise cancellation earphone wrong advertisement by Cloudtail or apperio I think I will make return of this product because after using the earphone for   hours continuously I found my ear is paining not for the sound but the speakers buds are heavy weight wise   I guess I needed lighter earbuds so that my ears do not pain even I use it for more time ,Genuine,0.844324698993232,0.7929311154710244,0.8132765448465323,0.8424109998757209
  I have seen products costing far less than these  with no warranty offered running for years at length  I have donated or gave them to someone in working condition  But these earphones had such a shoddy quality in terms of being reliable that one earpiece stopped working only after a month s use  For the price you pay  one expects a product that lasts long enough to at least see through it is warranty that the manufacturer offers  And I chose them over JBL   Sennheiser because the customer reviews were talking good about this product besides being very economical in comparison  Lesson learnt   moving on  I have sent email to them for warranty support team  let see what happens P S  do not buy this product  perhaps it is better to invest more in a product that is serious about upholding its brand value than sell sub standard products in the market ,Genuine,0.7197723275645375,0.7427506032989303,0.8168003077883441,0.8446555740149938
  This product is sturdy  I have been using it for a few months now  the sound quality is good   very good noise cancellation  I would not know if there was an apocalypse outside BUT  my issue lies with the bass  While I knew while purchasing this that this was a bass specific headphone  I had NO idea the bass would be SO overpowering  Like omg  the moment I turn the volume up beyond the medium range all I hear is the bass    Even in the type of music that I had no idea had bass at the far background  even that bass is enhanced  drowning out everything else  Not every song needs that much bass you know  Took me some time to getting used to   it is a good one under budget but seriously if you are not a bass fan then I would recommend not to go for it Also  I am not a tech geek or gadget freak  I am just an average user    I still have not figured out how to use those silicon hook thingys Oh   another thing  the earpiece     Sorry if I am using the incorrect term  do not fit in very snugly like they are supposed to  They just stay stuck at an odd angle  Very uncomfortable to watch   listen to stuff while lying down Mic is good ,Genuine,0.7500489872662408,0.7673520921246875,0.700229253703899,0.7946257808118291
  This in ear headphone with microphone from boat produces high quality sound with balanced high bass sound  though it could be slightly improved  Treble is decent and if the original recording is good  the reproduction is excellent That said  the rubberized flat wire looks fine but needs to be handled with care  It can break if it hooks on to some object during mishandling  It has thus far survived some minor skirmishes with objects ,Fake,0.8429952330617356,0.717155754319178,0.7873934368178915,0.7317699862291043
  Stopped working twice Got it fixed the first time  when it stopped working within   months   great customer care team  Took care of pickup  fix and drop for free as it was within warranty period Second time was after    months of use  the portion above the mic just fell off at some point  and I did not even notice till the next day when I took it out of the bag Great audio quality  but poor durability ,Genuine,0.7189675642796637,0.714428248938569,0.8229110817656251,0.7347511240709678
  The product build quality is good  that is the best thing about it  Also this one comes with   year warranty  But i was quite dissappointed with the purchase because Ifeel its not the best product to listen to music movies  I have focal headphones I bought this year and compared to it this is not upto the mark  May be for the price this might be worth it  I would recommend the price of     for this  Not more than that ,Genuine,0.7004434387456402,0.7972517279786056,0.7415917064951587,0.7200080899991387
  Nice and quality earphones but I am facing issues with the fit  I have tried like every pair of buds I recieved but since they are of metal  they are really heavy and hence I have to hold them with my fingers while I listen to music or stay very still which is not good  Otherwise the sound is great and quality too  Moreover comes with a boat experience  I have been using them for quite a time now and till now I have not faced any issue with build quality  Although the company should make the microphone quality a little better Hope this review is helpful in your buying decision ,Genuine,0.8320855348535953,0.7593955912390359,0.7281941569648737,0.8236212091780174
  I am not a person who reviews a lot  I took some time to compare it with different earphones  This is my honest review  I am using  More Piston and Samsung Level you  I bought this after seeing many positive reviews and my piston is almost damaged  I am comparing this with piston as it comes in the same price range Build quality    Noise cancellation      Volume    Bass         yes  this is mistaken as good bass due to the high volume  Comfort       This is one of the worst earphone I ever used  When you put this in your ear  it is like an air pump pushing inside  I tried changing all ear buds  But none helped  Comparing with my  More piston  Piston is feather  First time I wore this earphone  what came to my mind was  is this thing original or did the seller gave me a replica  My overall rating is    Buy this  if you travel a lot by bus or train  This have good noise cancellation and good volume  The sound quality is very distorted ,Genuine,0.7484327229729804,0.7730931836073336,0.8196824036432562,0.8388969908846423
  All good but initially had a glitch which I rectified myself  When I connected the headset to laptop  there was a noise at the recipient end  When checking the mic  found a wire terminals touching each other  After correcting them  works fine now  Average bass and quality  Ear starts to pain after sometime of using   ,Genuine,0.7688610540160975,0.7179292218094256,0.7596431524120868,0.83088598126641
  Design is outdated as compared to Ant W    performance is great because of larger drivers as compared to others  Bass is better than W    If you play games like PUBG then these are the earphones to go with as the its sound delivery in isolating footsteps from other in game sounds is unparalleled  Your gameplay will improve because you will begin spotting enemies easily due to the footsteps advantage  Performance is great and surprisingly good for     rupees ,Genuine,0.7143221142930437,0.8077166114482904,0.8352829992691166,0.8250574577104063
  Well guys i went by reading the reviews   brought it for my parents as they just used it for watching serails or talking on calls  however no doubt in sound quality but after sales service is pathetic in this lockdown the earphone stopped working so have shared an email to boat but there is no revert from them so ideally guys they are making fool as not giving after sales service Please do not purchase ,Fake,0.7812403460503687,0.7951585577435306,0.7224403062016487,0.7049762755916943
  Sound quality is amazing  Loudness is unbelievable  Distortion after     volume as for Redmi Note   Pro   May differ from phone to phone  build quality is amazing very strong  Comfort is the best  Only thing is that the gold plated audio jack is no more of gold after one and a half months usage      But I would recommend it to buy it becomes of excellent sound  No problem with Trebble  But if your looking for best of the best  then look for dual driver earphones to get superb bass and Trebble   all at once       Search  A I of  Tutes  on YouTube for most detailed review with Unboxing ,Genuine,0.80279303382857,0.7113055413599697,0.7481375967757619,0.8317618749742413
  Boat products are always up to the expectations and Bassheads     are no different  I have already purchased the same product   years back and it is still working perfectly fine  Handles rough use well  even after getting drenched in water  It does not have any IPX rating  but handles shock  dirt and water splashes well without getting damaged  Product is a great deal for the price and the best Bassheads in its series ,Genuine,0.8444201171093744,0.7928064263205785,0.7008053611246984,0.7747273885433954
  i have owned many earphones since past few years but i strongly recommend these ones if your arround a budget of         inr  simply awesome  these are nice in build quality   offer very good sound and are adjustable as come with alot of ear tips within the package  there are many negative reviews about these but i did not feel any complaints or issues so far i have been using these for about some days  will update if any issues occur these are best at this price point as they also come with inbuilt mic and button just do not think much and go for them,Genuine,0.7102423680975015,0.7164665663097536,0.7081428139473402,0.754599919473176
  the sound output is very good    the attached rubber buds of the received earplugs kept coming off in the ear itself  it was horrifying removing that rubber bud stuck in the ear     and none of the other buds received with the earplugs were a comfortable fit  the quality of the buds and their fit to the earplugs should be very comfortable  precise and accurate    Had to find and replace rubber buds with older ones from other ear plugs    Solve this issue and you are a great competitor for skull candy as your rates are cheaper and sound quality at par    wish you luck for the same,Genuine,0.8292207808931233,0.8373093805567969,0.7538630754275221,0.8282588567482106
  Actually everybody prefers to listen positive review when they are purchasing a new think    but please consider my point of view    I am writing this review after   year this product look nice but    every time sinening think is not a diamond   I purchase and what I got in my hand a defective piece then I returned it and called for new one I thought I got good and I am happy after some days and weeks are gone I came to know the truth   the truth is that this product and companies service is worse   then I have ever seen    the voice is getting fade and mic is not working and the jack is totally damage    it is not at all considerable to use in daily life    the customer will not provide you any service and will eat your precious money      so friends my suggestion do not waste your time and money on this product and this company try for jbl and Sony those are good and better then this cheap product  ,Genuine,0.8227056789855346,0.7583814087568616,0.8123138817014106,0.8246264482275305
  People with small ear lobes should not buy this earphone The earphone is a bit bigger than other in ear phones and causes pain in the ears and you feel your ears are stuffed   It puts a lot of pressure on the ear drums which I feel is not healthy I cannot even return this now  stuck with thr ear phones ,Genuine,0.8283568937648182,0.8012848620664097,0.8203047266809185,0.7761017266896286
  Pros    Good  clear and loud sound   Awesome BASS   Strong build quality of wire and earbuds   Good quality clear mic   BASS BASS BASS BASSCons Bass Beats product but not for Crystal clear sound   If you want clear crisp sound then buy Senhizzer or if you watch movies in phone with songs or play games then go with this BOOM BASS Wrote review after usage of   months,Fake,0.7766191094463851,0.8209041843092391,0.8473583690242695,0.8184471032145638
